MovieID,UserID,Rating
2942,586,3.0
2701,5612,3.0
1214,2571,4.0
1378,4450,4.0
2879,5731,4.0
3328,1430,4.0
3897,1745,5.0
2645,4747,3.0
1875,2475,3.0
2916,4351,4.0
1735,150,4.0
1173,1514,4.0
3210,4382,4.0
434,3468,4.0
329,1329,5.0
2987,2419,4.0
13,3353,4.0
296,4304,4.0
902,3357,4.0
471,620,3.0
2193,1808,4.0
3104,4551,4.0
1240,3557,4.0
3421,2670,4.0
2300,4152,4.0
832,4109,3.0
1688,1184,4.0
1660,4403,3.0
2797,34,4.0
223,3922,4.0
1375,4125,3.0
590,801,3.0
1101,5614,3.0
2571,747,4.0
1344,3847,3.0
3706,366,4.0
1391,1695,2.0
3751,3125,4.0
153,2933,3.0
1997,3004,3.0
2500,2830,3.0
2475,5677,3.0
2421,2133,3.0
3107,2051,4.0
431,2724,4.0
3263,2311,3.0
1029,5007,4.0
2396,2183,3.0
1089,5051,3.0
2871,3363,4.0
1270,1170,5.0
2014,4153,3.0
2385,4078,3.0
1479,2581,4.0
3661,1184,3.0
3418,3952,3.0
344,4430,2.0
1307,5144,4.0
2268,349,4.0
21,4306,4.0
1200,1223,4.0
509,4281,3.0
1076,557,5.0
1240,102,4.0
199,801,4.0
373,2865,4.0
2006,5374,4.0
454,3495,4.0
903,4750,4.0
457,1770,4.0
1208,4948,5.0
1760,2737,2.0
1061,5843,4.0
1222,5899,4.0
1258,3554,5.0
1610,4855,4.0
1358,1815,5.0
1366,2594,3.0
1527,2903,3.0
19,3572,2.0
153,3750,3.0
2186,2783,4.0
3072,2214,3.0
2916,2132,4.0
1594,2949,4.0
112,2347,3.0
2469,4531,4.0
2723,4578,2.0
1267,2639,5.0
3535,5287,3.0
1984,493,3.0
3578,2662,4.0
1968,5193,4.0
3035,4184,5.0
2872,5136,4.0
1191,2594,3.0
2395,5697,4.0
2054,2754,3.0
2353,5649,4.0
1918,4546,3.0
2628,3763,3.0
1266,4543,4.0
2384,2080,2.0
1,2810,4.0
2028,5720,4.0
236,2046,3.0
2273,1703,4.0
1876,1681,3.0
3039,2733,4.0
114,3774,4.0
288,2051,3.0
1282,5173,4.0
2560,1016,3.0
466,1636,4.0
1207,1628,5.0
3507,2204,4.0
21,5591,4.0
1608,4647,4.0
608,1360,3.0
2140,4689,4.0
1090,2121,5.0
1266,738,4.0
2605,5555,3.0
3253,1703,4.0
3723,4106,3.0
590,4551,4.0
3594,5824,3.0
608,5287,5.0
2114,3079,4.0
2081,336,4.0
3623,5042,4.0
2013,1372,3.0
2506,3957,3.0
1223,3309,4.0
3627,4216,3.0
802,420,4.0
2059,1385,4.0
1176,958,5.0
2194,2899,4.0
3418,5874,4.0
2167,272,3.0
2137,514,3.0
2628,835,5.0
3168,105,3.0
3893,274,3.0
3450,2618,4.0
457,3238,3.0
1213,430,4.0
3104,5049,4.0
3396,3908,3.0
2312,697,4.0
2137,2287,3.0
419,4823,2.0
2583,3942,4.0
3703,1500,4.0
2374,117,2.0
2076,847,4.0
3917,5028,3.0
2146,3742,3.0
986,3867,4.0
2713,32,3.0
2140,485,4.0
994,1439,4.0
1639,2892,4.0
1219,3352,3.0
1407,6031,3.0
2106,1972,3.0
678,2472,4.0
48,5260,3.0
1089,2507,4.0
3744,3396,3.0
1947,3209,4.0
1061,4417,4.0
2471,1628,3.0
2272,2784,4.0
318,540,5.0
10,3397,4.0
1976,2313,3.0
2041,4022,2.0
735,2739,4.0
2806,114,3.0
3685,1345,4.0
653,1863,3.0
462,2711,3.0
1556,1945,3.0
2278,2563,4.0
3287,832,3.0
2401,3478,4.0
3160,47,4.0
2054,1458,3.0
3671,808,4.0
2421,4175,3.0
3545,4955,3.0
2501,3148,4.0
1580,5300,3.0
3840,1927,3.0
3741,4619,4.0
537,4106,2.0
2454,4031,3.0
1461,1426,4.0
2381,3914,2.0
2405,4045,5.0
3107,1820,4.0
1253,2610,4.0
2976,4737,3.0
1179,3830,3.0
500,5883,4.0
1952,1906,4.0
1094,5401,4.0
1573,5572,4.0
2762,1645,4.0
2078,4109,3.0
2628,3884,3.0
246,5689,4.0
2451,5627,3.0
2115,662,4.0
3451,5644,2.0
3174,4565,3.0
3702,1253,4.0
3416,1081,4.0
2762,220,4.0
2302,1956,3.0
2871,1846,4.0
3408,2726,4.0
3699,4523,3.0
3703,984,4.0
3501,1127,3.0
1196,4777,4.0
3269,1366,3.0
3698,1726,4.0
1124,2187,4.0
2712,1952,3.0
1198,1119,4.0
1079,5852,4.0
1580,3060,3.0
1226,1237,5.0
10,3774,4.0
2421,3365,3.0
3468,5623,3.0
544,4011,3.0
3255,151,3.0
145,5103,4.0
1197,3592,4.0
1702,33,2.0
2634,2784,4.0
1429,3064,4.0
2528,4031,3.0
3698,2903,3.0
3600,4273,3.0
2671,5219,4.0
2089,1698,4.0
902,4679,4.0
1672,5025,3.0
1946,1757,5.0
1280,5923,4.0
1022,1964,3.0
928,742,4.0
1330,1639,3.0
3035,1434,4.0
272,5915,3.0
750,3970,5.0
480,3834,4.0
1438,1500,3.0
2916,116,4.0
3349,3678,4.0
593,3809,4.0
3181,2804,4.0
2346,3715,4.0
2677,1589,4.0
1291,240,5.0
2672,4508,4.0
3252,2787,4.0
2959,3399,4.0
1982,2770,4.0
3858,902,4.0
1573,5587,4.0
1883,5188,3.0
1302,2330,3.0
19,5284,2.0
318,5786,4.0
2542,1372,3.0
3256,2511,4.0
1379,4212,4.0
3354,3928,3.0
1208,4117,4.0
2947,2380,4.0
1507,4809,3.0
2699,2322,3.0
1127,2268,3.0
1243,3021,4.0
3052,3879,3.0
2312,4296,5.0
2021,2745,2.0
2028,3393,4.0
105,5869,3.0
866,1645,3.0
1994,1159,3.0
1791,2856,3.0
2796,2699,2.0
1249,5360,4.0
1584,5635,4.0
2087,5738,4.0
7,2642,3.0
2094,2846,3.0
2549,3125,2.0
1,6001,4.0
971,2162,4.0
3841,6005,3.0
2134,978,3.0
924,828,4.0
2085,572,4.0
1527,3605,4.0
1391,1354,3.0
1276,1746,4.0
532,3612,3.0
1617,1628,5.0
204,1962,3.0
3003,5843,3.0
2640,5439,3.0
1263,1427,4.0
1888,2375,3.0
2002,3353,3.0
2720,3669,2.0
3787,454,5.0
2078,895,5.0
2437,943,4.0
2455,2988,4.0
2396,286,4.0
2118,4176,4.0
1356,2956,4.0
60,5765,3.0
2126,2507,2.0
585,3010,3.0
919,2392,4.0
1750,4015,3.0
1233,460,4.0
2649,184,4.0
2858,4821,4.0
3678,3209,4.0
1,5581,5.0
2907,2375,3.0
2396,2248,3.0
2163,4525,3.0
1270,1941,3.0
1406,5822,4.0
246,3494,5.0
2692,266,4.0
745,1850,4.0
1962,2281,4.0
1834,3197,4.0
1644,5450,3.0
2391,5758,4.0
527,963,4.0
25,1493,4.0
529,4667,5.0
2312,3774,4.0
2437,3774,4.0
1910,3691,4.0
587,5731,4.0
3256,2507,3.0
2872,753,3.0
913,3179,5.0
2762,854,5.0
1394,1515,4.0
249,5618,3.0
1290,2061,3.0
2514,3944,2.0
3671,881,4.0
2367,195,3.0
2340,3866,3.0
1230,4092,4.0
589,665,5.0
3292,697,4.0
1573,3867,4.0
2149,2782,3.0
377,1281,4.0
2003,5206,4.0
260,5188,4.0
674,4417,3.0
2858,1628,5.0
2406,4196,4.0
1198,751,4.0
1219,4720,4.0
1387,3310,3.0
3145,198,3.0
3363,2206,4.0
3504,2708,5.0
457,529,4.0
1265,4038,3.0
2716,5319,4.0
307,2350,4.0
2174,517,3.0
2501,3155,4.0
1100,5435,4.0
1912,3842,3.0
2985,4136,4.0
1282,2011,4.0
1196,5003,4.0
852,2031,4.0
1101,2690,4.0
3044,702,3.0
266,4277,5.0
2,3163,4.0
3018,2664,3.0
3145,3034,3.0
2407,5813,4.0
3424,4423,4.0
943,258,5.0
2817,5870,2.0
1230,1768,4.0
2541,1426,4.0
1584,5226,4.0
2947,3594,3.0
110,5022,4.0
1912,5073,2.0
653,1356,4.0
2763,1652,4.0
154,70,4.0
3247,1727,3.0
1387,3019,4.0
3809,3769,4.0
480,1699,3.0
1958,2708,4.0
1641,5702,4.0
1676,2537,4.0
428,2770,4.0
1210,5426,4.0
1373,3899,3.0
1584,1421,4.0
1672,3139,4.0
3740,738,4.0
1731,2581,2.0
3036,1768,4.0
2617,13,4.0
2117,4315,4.0
2846,2669,4.0
223,3210,4.0
45,3254,3.0
2997,4219,4.0
2699,2053,3.0
1136,3647,5.0
3283,5319,3.0
1265,3525,4.0
3006,4673,4.0
537,2397,3.0
1939,345,4.0
1228,4485,4.0
2160,619,5.0
3504,412,5.0
3174,1861,5.0
3260,2395,3.0
541,1681,5.0
2245,5095,3.0
2391,67,3.0
340,1529,3.0
2762,2147,5.0
2617,2070,5.0
3897,3442,5.0
1391,5324,3.0
2761,5728,4.0
1729,827,3.0
3841,5487,4.0
2966,1555,3.0
2944,670,4.0
170,569,3.0
3696,5819,3.0
1270,844,2.0
2125,27,4.0
3016,583,3.0
2453,4180,4.0
1088,1107,3.0
3578,2807,4.0
741,5361,5.0
1321,3551,4.0
2724,1195,3.0
2112,1995,4.0
2280,266,4.0
2091,1527,3.0
957,4530,4.0
2003,2211,3.0
2023,3131,4.0
1345,3215,3.0
3285,3940,3.0
2396,206,5.0
2943,1429,4.0
608,3634,4.0
26,1042,3.0
2329,5561,5.0
3543,5016,4.0
2926,2089,3.0
1225,4800,4.0
1356,1527,4.0
1278,1640,3.0
1735,1184,3.0
3037,3339,5.0
3814,4977,4.0
1025,1333,4.0
1909,3206,3.0
2628,2493,3.0
3024,5373,3.0
1103,2147,4.0
2723,1347,4.0
2349,5750,4.0
442,5105,3.0
3638,3739,3.0
3452,3772,3.0
916,200,4.0
2243,5370,4.0
1204,4555,4.0
2791,1453,5.0
3605,865,3.0
52,4354,3.0
1091,4960,4.0
1333,4469,4.0
110,527,5.0
765,1773,2.0
1264,2492,3.0
3469,3461,4.0
517,2856,3.0
2822,67,2.0
2469,4286,3.0
3030,3099,5.0
265,1,4.0
1240,5457,5.0
3175,4486,4.0
2890,736,4.0
3511,3996,3.0
1256,4454,4.0
272,4769,3.0
2715,2162,2.0
2194,3286,4.0
1361,66,2.0
2019,2446,2.0
3274,257,3.0
1674,5403,3.0
1128,4432,4.0
1387,2557,4.0
1682,5477,3.0
1095,4755,3.0
2423,251,3.0
230,5199,4.0
1526,2194,3.0
2671,4273,3.0
2643,521,1.0
2374,1303,3.0
1610,432,3.0
1291,2419,4.0
952,3174,3.0
163,244,4.0
1343,969,4.0
2858,3714,2.0
2020,5223,4.0
1307,2696,3.0
1231,2756,4.0
2688,4509,3.0
2669,4369,3.0
2302,1486,4.0
1148,2419,4.0
1566,2166,3.0
520,5401,3.0
377,1223,5.0
2353,3326,4.0
2145,4444,3.0
292,1978,3.0
3699,3048,4.0
3210,4127,4.0
3448,1110,4.0
3354,5822,2.0
1291,1550,4.0
2599,552,3.0
3513,2057,3.0
2112,2472,2.0
3152,4637,4.0
2690,4891,4.0
2179,2846,3.0
2006,5264,4.0
1207,2332,5.0
2542,5757,4.0
1674,1939,3.0
2115,4685,4.0
349,3213,4.0
3104,5077,4.0
2912,2157,4.0
2017,1597,3.0
1678,1647,4.0
1299,1236,3.0
36,5117,4.0
2857,903,4.0
2762,4980,5.0
1199,2740,4.0
1343,1630,3.0
3269,614,3.0
2412,5503,3.0
858,5103,5.0
3180,2450,2.0
1084,4233,4.0
2973,5308,4.0
1920,3179,3.0
1927,2437,4.0
2804,2449,4.0
2872,4100,4.0
3610,3995,4.0
1799,2642,4.0
1394,3519,4.0
2755,1735,2.0
1376,2826,4.0
1551,4819,3.0
3438,2322,3.0
590,2915,3.0
150,5075,4.0
3545,1488,4.0
1193,4015,5.0
2288,4496,3.0
1610,1191,3.0
2174,2636,4.0
2121,5239,3.0
1196,1960,4.0
2804,3575,4.0
2617,3205,3.0
2212,65,4.0
527,537,4.0
1259,4377,4.0
266,1010,3.0
2011,5134,3.0
3477,3127,4.0
3246,1044,3.0
2688,4388,3.0
479,2786,2.0
1876,4958,3.0
432,4551,2.0
785,2431,3.0
2710,4131,3.0
1175,4648,3.0
3807,3423,4.0
1348,1975,5.0
1967,4021,4.0
1010,2417,3.0
1485,4213,4.0
3681,3283,5.0
2719,5587,3.0
1611,3209,4.0
1419,3491,4.0
1449,2492,4.0
2076,3542,4.0
527,4234,5.0
1391,4938,3.0
851,5062,3.0
783,5290,3.0
1267,907,5.0
1719,218,4.0
924,2069,5.0
1277,2624,3.0
3214,5614,4.0
3298,5186,3.0
457,5093,4.0
2763,3852,3.0
293,2248,3.0
1270,2585,3.0
2571,3844,5.0
330,83,4.0
1093,2702,3.0
377,5813,4.0
3249,5314,2.0
382,296,3.0
2671,5990,4.0
1617,1401,4.0
1380,2214,3.0
2325,535,3.0
2915,1167,4.0
455,5439,4.0
3499,1573,4.0
3624,1299,4.0
3099,1027,4.0
1101,219,4.0
3499,5417,4.0
3260,2478,5.0
3600,5503,4.0
469,5528,2.0
661,4784,3.0
2881,2225,2.0
1777,5817,3.0
2598,3815,3.0
232,4744,5.0
3740,3700,3.0
1711,1319,3.0
902,4100,5.0
3074,2431,4.0
3590,4363,2.0
3006,5781,4.0
2160,2457,4.0
3869,5757,3.0
2085,2958,4.0
2975,182,4.0
2232,1926,3.0
242,201,3.0
3374,5555,2.0
3435,3736,4.0
1704,3468,4.0
1605,4109,3.0
24,1517,3.0
3254,738,3.0
593,2147,4.0
1206,5192,4.0
329,3247,3.0
1047,154,3.0
282,3035,4.0
593,3901,5.0
2393,1179,3.0
3767,4161,3.0
3623,5835,4.0
1296,1815,4.0
3438,3669,3.0
1580,1792,4.0
2311,924,2.0
2000,683,4.0
940,5874,4.0
4,480,3.0
377,2662,3.0
32,4983,4.0
3219,1332,4.0
3039,2982,4.0
3219,4451,4.0
749,201,3.0
2369,2435,3.0
588,4661,4.0
3923,2162,3.0
3661,5536,3.0
594,4570,5.0
2916,3117,3.0
2485,4530,4.0
339,3012,3.0
2968,579,4.0
368,1190,4.0
3510,335,4.0
2078,4173,4.0
590,4497,4.0
818,3665,4.0
3257,1160,2.0
288,4572,3.0
475,2323,4.0
2759,3899,4.0
2115,2332,4.0
198,2571,4.0
551,3189,4.0
1729,1486,4.0
1199,5877,4.0
3185,286,3.0
2804,3337,4.0
3751,801,4.0
1603,1060,3.0
1259,4890,4.0
1344,4672,5.0
1970,2640,3.0
377,3647,3.0
858,4191,5.0
2302,1033,4.0
1175,1097,4.0
1278,3881,4.0
936,3832,4.0
880,4037,4.0
1129,2377,3.0
750,3317,5.0
1041,863,5.0
3479,4639,4.0
2628,5420,4.0
2002,3147,3.0
235,2902,4.0
3578,5359,4.0
488,2511,3.0
1394,2599,4.0
3471,4544,4.0
2826,1784,2.0
1906,1636,3.0
1417,2068,2.0
2115,1698,4.0
1552,352,4.0
3019,3757,4.0
1603,5830,4.0
2232,2498,3.0
3709,5479,2.0
1274,1129,4.0
2268,17,4.0
897,3140,4.0
3834,4166,3.0
3066,865,4.0
1307,5633,4.0
2535,4814,3.0
1210,1043,4.0
1994,5410,5.0
224,5538,4.0
434,3354,3.0
2731,2446,0.0
3743,4532,3.0
32,4924,4.0
2571,5728,4.0
1923,3364,4.0
971,4744,4.0
968,1189,3.0
3471,3371,3.0
522,2085,4.0
1213,197,5.0
2406,2279,4.0
415,2988,4.0
2683,621,2.0
3751,4867,3.0
3526,4407,4.0
1396,5114,4.0
293,1767,4.0
3438,4103,3.0
3254,4106,3.0
3737,2198,4.0
441,3594,3.0
1127,5989,4.0
1363,1500,3.0
316,3772,4.0
1090,1023,5.0
2825,4194,4.0
2468,4607,4.0
3501,257,3.0
2605,5290,3.0
866,1980,4.0
236,1586,4.0
388,4451,3.0
2446,4140,2.0
2819,5295,4.0
1270,3514,4.0
1079,2485,4.0
1276,3711,5.0
2257,4582,4.0
218,3585,3.0
3272,665,3.0
3735,5059,4.0
415,5536,3.0
1230,1386,3.0
1610,2844,5.0
2571,3915,5.0
1527,3172,4.0
2858,5253,5.0
2746,4310,3.0
3093,4233,4.0
616,4219,4.0
2369,2792,3.0
1258,5697,4.0
3316,3794,3.0
1210,289,5.0
593,2769,5.0
2529,2330,4.0
710,5587,2.0
3498,4048,3.0
1431,3697,4.0
908,2278,4.0
368,5425,4.0
2028,5438,4.0
2762,2280,4.0
541,4487,5.0
969,461,5.0
933,1834,4.0
2322,2507,3.0
3707,4042,3.0
2003,5756,4.0
1238,3672,3.0
708,1815,4.0
1215,1483,5.0
2804,4525,4.0
2110,5812,4.0
344,1184,4.0
162,4284,5.0
440,1619,4.0
1208,4327,4.0
94,4052,4.0
3361,1059,4.0
1687,5802,3.0
3536,5990,4.0
538,4958,4.0
367,2532,2.0
3185,4549,4.0
2407,326,4.0
1580,1562,4.0
224,5702,3.0
3396,240,5.0
1232,5168,4.0
3471,66,3.0
1339,1034,3.0
2065,4436,3.0
3807,5791,3.0
1127,4504,4.0
509,2245,4.0
1230,4267,4.0
2077,1740,4.0
344,5587,3.0
835,697,4.0
1653,2583,4.0
2985,3540,4.0
2805,552,3.0
2859,4607,4.0
3638,5506,4.0
1079,2404,3.0
231,1960,3.0
1294,1118,4.0
3494,2919,4.0
1173,4393,4.0
1047,1688,4.0
3702,3084,4.0
2801,2285,4.0
1979,5819,3.0
534,4181,5.0
2906,2380,3.0
2723,3352,2.0
3591,3612,3.0
1196,1053,5.0
1682,3964,4.0
1234,6035,4.0
1997,459,5.0
339,3465,4.0
3703,11,3.0
1266,4795,5.0
733,5268,5.0
1550,1144,2.0
945,697,5.0
1285,2046,4.0
2795,5926,5.0
3044,4684,4.0
2702,3873,3.0
1353,5554,3.0
1357,4523,4.0
3584,943,3.0
1196,5075,4.0
1281,2094,4.0
413,689,3.0
3251,3359,3.0
2763,4436,4.0
1171,305,4.0
595,1265,4.0
232,3400,4.0
912,80,4.0
1221,5530,5.0
1007,4257,3.0
260,4085,5.0
379,2883,3.0
1104,2978,4.0
736,3897,3.0
2841,2883,4.0
1240,1214,4.0
39,2446,3.0
3504,15,4.0
1408,530,4.0
2542,2347,3.0
2987,3811,3.0
1653,445,3.0
692,2162,2.0
1792,157,3.0
2021,4391,4.0
2804,2028,4.0
2301,5812,3.0
788,4236,3.0
1673,1926,3.0
2414,2903,3.0
1259,1269,4.0
300,666,4.0
1265,1226,4.0
296,3088,3.0
1645,4011,4.0
224,2408,3.0
1094,2474,3.0
2701,3574,2.0
3624,515,4.0
150,4377,4.0
3704,3317,3.0
2432,4697,3.0
2117,2824,4.0
924,4990,4.0
2549,5076,3.0
919,2268,4.0
3740,1034,4.0
2160,5868,4.0
2291,153,4.0
2617,3821,3.0
3505,3365,4.0
1307,714,4.0
1265,4000,4.0
1513,320,2.0
24,5048,4.0
2126,4668,4.0
2377,3167,3.0
1276,2460,5.0
1242,1747,4.0
653,4060,3.0
2269,1382,2.0
1474,1327,2.0
377,2178,4.0
2001,3630,4.0
1885,5782,4.0
1591,3812,4.0
1542,4744,4.0
3802,3942,3.0
3394,1426,3.0
3241,3512,4.0
2683,2894,4.0
2184,4469,3.0
596,2811,3.0
2021,2915,4.0
3487,3648,4.0
914,219,4.0
1294,5913,4.0
3087,66,3.0
3471,4026,5.0
1288,5283,4.0
1485,5613,4.0
2291,5414,3.0
2944,4390,4.0
1377,3191,3.0
1233,5333,4.0
2808,4726,3.0
367,4582,3.0
3569,44,4.0
2777,4329,3.0
500,2881,4.0
3030,4230,5.0
534,1130,4.0
1215,826,4.0
1866,221,3.0
3758,5713,2.0
79,2061,3.0
2804,4944,4.0
3481,1294,5.0
920,2147,4.0
1374,4588,4.0
1234,5144,3.0
1387,6024,5.0
1208,1719,3.0
2411,2867,4.0
2147,4995,3.0
464,133,3.0
2770,598,3.0
1939,673,4.0
2568,3652,3.0
349,3612,3.0
608,4752,4.0
589,4610,4.0
1289,4973,4.0
947,1473,4.0
1875,4995,4.0
1214,5206,4.0
1125,4197,4.0
1337,3757,3.0
457,2364,4.0
1959,3986,4.0
2109,5260,3.0
2746,204,3.0
1278,5188,4.0
349,2453,4.0
3746,4223,4.0
3005,4371,3.0
1259,3787,4.0
2976,3583,3.0
1372,3161,3.0
1214,2624,3.0
1343,717,4.0
1961,961,4.0
1517,5451,4.0
480,221,4.0
2058,2679,4.0
539,3723,4.0
874,697,3.0
1231,5359,4.0
921,2679,4.0
3157,1327,3.0
2476,3916,4.0
1220,4556,5.0
2613,5069,4.0
3535,2066,3.0
2028,2879,5.0
1428,1739,4.0
593,4564,4.0
1580,430,3.0
577,2626,3.0
1835,5239,3.0
2140,3340,3.0
2353,2958,4.0
1222,3476,3.0
1252,5640,5.0
2761,3986,4.0
2642,4671,3.0
2683,410,3.0
517,4417,4.0
3091,1883,4.0
1207,3691,4.0
1231,5495,3.0
3484,1224,3.0
616,1726,4.0
608,226,5.0
21,232,3.0
2245,3612,3.0
1263,285,4.0
3489,1433,3.0
1253,915,5.0
549,4233,3.0
2369,3668,3.0
151,4079,3.0
2406,567,3.0
2908,5267,4.0
2194,2159,4.0
2208,5439,4.0
2071,1394,4.0
3327,1207,4.0
2553,1356,4.0
2929,3736,4.0
1964,609,4.0
1517,5014,3.0
247,497,4.0
1253,827,4.0
948,717,5.0
2863,2185,3.0
258,3834,3.0
2986,1382,2.0
2420,4106,3.0
1788,4469,4.0
1644,525,2.0
2010,4216,4.0
1387,469,5.0
608,786,3.0
1093,1430,4.0
3174,6031,4.0
3253,3371,3.0
1288,195,4.0
934,4772,3.0
1291,4351,4.0
3269,5087,3.0
608,3863,4.0
1127,396,3.0
1049,5284,3.0
2231,1229,3.0
2580,970,4.0
3623,1726,2.0
377,4570,4.0
1193,5957,4.0
318,4386,5.0
2047,827,3.0
367,330,4.0
2640,1110,4.0
1278,5857,5.0
2353,4940,4.0
2724,1810,4.0
2161,5188,3.0
1589,185,3.0
1594,2371,3.0
1682,3084,4.0
597,2021,4.0
224,2055,4.0
2581,3612,3.0
2160,5643,4.0
1674,3381,4.0
1004,430,2.0
316,1000,4.0
1678,2778,4.0
965,5007,4.0
158,5458,2.0
34,3262,4.0
2003,4560,4.0
2023,1555,2.0
2779,5534,3.0
2628,4989,4.0
3836,4329,4.0
2102,6016,4.0
3024,4106,2.0
318,2385,5.0
1221,5854,3.0
1938,496,5.0
2132,4538,3.0
2500,4027,3.0
3061,5947,4.0
1210,3772,4.0
2524,717,3.0
357,3068,4.0
1047,318,4.0
1282,2494,4.0
1961,1364,4.0
296,586,4.0
3512,3021,4.0
356,4417,5.0
1385,5899,4.0
2312,2670,4.0
750,3691,4.0
2140,4173,4.0
1601,2162,2.0
919,4912,3.0
2571,1919,5.0
1580,1746,3.0
2571,2237,5.0
1948,168,4.0
881,1184,3.0
593,1838,4.0
3099,3802,4.0
2762,1995,5.0
154,2707,3.0
1907,2301,4.0
2406,4855,2.0
3052,2446,4.0
1036,3088,4.0
3386,4438,4.0
1483,1703,2.0
1261,5756,4.0
3897,3568,4.0
107,1998,3.0
3804,4582,3.0
2132,3291,4.0
1196,5215,5.0
3019,5401,4.0
1777,2529,4.0
2428,4786,3.0
1266,4972,5.0
1374,3161,4.0
1393,1183,4.0
2064,4651,4.0
3627,3365,4.0
1374,3890,5.0
2616,1992,3.0
2585,87,3.0
2528,5135,3.0
1388,4549,3.0
3844,5534,3.0
3113,2655,3.0
2002,3203,3.0
3101,1173,4.0
110,4599,3.0
969,2962,4.0
1257,3021,4.0
2058,1525,3.0
1425,1877,4.0
539,4364,4.0
541,1592,4.0
1304,5055,5.0
931,6026,4.0
788,103,3.0
780,558,3.0
3578,801,3.0
1291,4901,4.0
1234,614,4.0
2248,3639,4.0
3926,3180,3.0
2991,1919,4.0
1959,3885,2.0
3668,3402,4.0
2240,3235,3.0
260,4662,5.0
3481,2271,4.0
10,4691,4.0
2301,5236,4.0
1333,5626,3.0
2500,3974,2.0
945,4238,4.0
2278,3964,4.0
2278,821,3.0
52,3303,3.0
1500,2744,4.0
2065,2117,4.0
1129,2867,4.0
3163,2433,4.0
1091,2058,3.0
364,2781,4.0
32,2515,4.0
1249,4726,5.0
2712,624,2.0
1196,2299,4.0
3078,4364,4.0
2554,1279,4.0
1282,117,4.0
3809,3458,4.0
2296,559,3.0
2530,1279,4.0
2,5436,3.0
1580,3690,4.0
1288,700,4.0
3525,4176,3.0
464,2672,3.0
952,614,3.0
3623,270,4.0
2133,519,3.0
1459,5117,4.0
1968,2684,4.0
1991,1639,3.0
2605,5534,3.0
2571,5519,5.0
3499,2536,5.0
2918,1452,4.0
1244,4058,4.0
153,5370,3.0
1219,17,3.0
2672,2725,4.0
1028,4618,4.0
3617,3694,4.0
2589,430,3.0
1210,2961,4.0
2557,1486,4.0
2739,4793,5.0
2599,43,4.0
3763,2310,3.0
2719,33,3.0
919,633,4.0
2268,235,5.0
1285,4351,3.0
3223,2786,4.0
378,5021,4.0
3617,5913,3.0
2997,4386,5.0
2353,821,4.0
3510,1316,4.0
969,4770,4.0
2112,1743,3.0
2858,5911,4.0
2734,4863,3.0
1097,3322,4.0
1544,2370,2.0
3361,659,3.0
3308,2310,3.0
3755,923,4.0
1994,2057,4.0
1033,5944,3.0
1845,5653,3.0
366,5316,2.0
3869,2684,4.0
1339,2949,4.0
2014,1628,4.0
2797,3823,4.0
2278,2434,3.0
1303,688,4.0
1259,3209,4.0
924,3382,4.0
3751,3833,4.0
3210,1760,4.0
3504,1453,5.0
1688,1698,3.0
1653,3105,4.0
473,4823,2.0
11,4123,4.0
1541,2645,2.0
2174,1524,4.0
587,6019,4.0
1380,1588,3.0
3007,844,4.0
1681,1281,2.0
3060,3235,4.0
2817,427,1.0
236,2511,3.0
778,4323,4.0
2289,4564,4.0
1079,5229,5.0
3499,1893,3.0
3639,3281,4.0
1993,361,1.0
3276,898,2.0
1527,2849,4.0
2763,577,3.0
3706,1377,3.0
169,3491,2.0
2141,1034,3.0
1090,4224,5.0
692,2013,3.0
719,3594,2.0
924,3040,4.0
927,4309,4.0
2005,984,4.0
593,1877,3.0
2513,4591,2.0
2137,2989,4.0
527,4910,4.0
848,273,4.0
3793,511,4.0
3147,2770,4.0
2786,2467,2.0
1089,147,5.0
2968,5333,3.0
3258,4319,3.0
2701,1691,2.0
1587,1638,4.0
541,4462,5.0
1354,4444,4.0
3527,620,3.0
2921,3878,4.0
440,5491,4.0
1125,5633,3.0
3783,539,4.0
1694,4548,3.0
1625,5183,3.0
1391,2251,3.0
2528,203,4.0
3104,4246,4.0
1210,4277,5.0
1333,2448,4.0
232,2778,4.0
3249,5073,3.0
453,1163,3.0
52,4436,4.0
1136,4931,5.0
3052,2943,4.0
3576,327,4.0
258,4822,3.0
3868,827,2.0
281,4744,4.0
260,1779,4.0
1801,4770,3.0
2267,3468,4.0
3699,2258,3.0
2997,514,3.0
3596,3881,2.0
2951,622,4.0
1275,1345,4.0
1965,3512,4.0
1233,1874,4.0
3836,4776,4.0
2571,509,5.0
2140,4653,3.0
11,5060,4.0
653,3787,4.0
2940,665,5.0
2043,5199,3.0
1294,18,4.0
1199,195,3.0
2087,1005,4.0
3480,2224,3.0
2867,5627,3.0
2396,5705,5.0
2712,3729,4.0
1517,480,4.0
1610,1892,4.0
1855,1854,2.0
2174,2271,4.0
2968,1177,4.0
442,525,2.0
50,3497,5.0
2081,3623,4.0
2891,2699,2.0
181,119,3.0
2819,5415,4.0
3753,1206,5.0
170,2707,3.0
60,5854,4.0
832,5521,4.0
2795,1416,4.0
2393,539,3.0
1089,5102,5.0
1639,2226,4.0
3255,5072,4.0
2761,5650,4.0
1197,4845,3.0
2110,2030,4.0
2688,4369,3.0
52,4847,4.0
2877,3096,4.0
2792,234,3.0
3213,3803,4.0
1235,3665,5.0
2763,4266,4.0
2083,3572,4.0
3028,2311,4.0
